index,prediction
120378,180.0 pound
119336,8.0 gram
120379,
119319,1.5 gram
120391,0.7 pound
120389,
119320,
120388,5.0 pound
119321,
120386,
120382,
119322,2.0 pound
119323,1.2 pound
119324,
119327,127.6 pound
119329,0.3 pound
119330,0.8 pound
119331,64.0 gram
119333,1.0 gram
119334,270.0 kilogram
119363,
119255,16.0 pound
119473,3.6 pound
119475,8.4 pound
119618,
119619,
119620,
119621,1.7 kilogram
120308,8.0 pound
120304,100.0 gram
119622,2.1 kilogram
119617,135.0 gram
119624,440.0 pound
119627,1.7 kilogram
120303,2.0 gram
120300,90.0 gram
119629,
119632,
120299,
119635,3.0 gram
119626,4.0 gram
120298,32.0 gram
119616,160.0 gram
119614,
119588,31.0 pound
119589,
119591,17.0 pound
119592,2.0 pound
119594,1.6 pound
119596,5.0 gram
119597,66.0 pound
120309,
120314,25.0 gram
119600,
119604,256.0 gram
120313,790.0 gram
119605,
119607,
119610,300.0 kilogram
119612,10.0 pound
119599,12.0 pound
120296,10.8 ounce
119637,
119638,
119671,12.0 ounce
119672,0.9 pound
119677,2.0 pound
119678,
119679,8.0 pound
119680,
120283,10.0 pound
120285,8.4 kilogram
119681,
119685,
119686,0.8 pound
119687,2.0 gram
119688,
119689,26.0 pound
119690,
119692,5.0 kilogram
119683,
119669,
120286,
119668,
120294,270.0 gram
119639,
119642,1.3 kilogram
119643,
119644,1.0 kilogram
119645,8.0 ounce
119646,
119647,
119649,13.0 kilogram
119651,58.5 pound
119653,8.0 pound
120289,3.0 pound
119656,
120288,
119660,0.4 ounce
119662,
119664,
119586,1.1 ounce
120351,
119585,20.0 gram
120315,
120338,22.0 ounce
120337,1070.0 gram
120336,
120335,3.0 pound
119506,
119508,22.2 ounce
119511,
120339,
119513,
119516,
119517,80.0 pound
119519,
120331,8.0 kilogram
119521,580.0 gram
119523,3.6 pound
119524,
120334,
119526,
120340,
120343,16.9 ounce
120347,
119477,4.0 gram
119478,
119480,6.0 gram
119482,330.0 pound
119485,400.0 pound
119486,4.5 kilogram
119501,90.0 pound
119488,125.0 kilogram
119490,44.0 pound
119492,5.0 pound
119494,1.0 pound
120345,300.0 gram
119495,1.0 kilogram
119497,
119499,0.7 pound
119489,
120330,1.5 pound
119528,
119530,20.0 gram
120326,4.0 gram
120325,1.2 pound
120324,
119568,100.0 gram
120323,1.0 pound
120321,
119570,2.0 pound
119563,2.3 kilogram
119572,
119574,0.0 gram
120317,4.5 kilogram
119575,300.0 pound
119578,330.0 pound
119579,4.0 gram
119580,
119582,40.0 gram
120320,1.3 kilogram
119561,
119557,200.0 pound
119556,55.0 pound
119531,
119532,1.0 pound
119533,0.5 pound
119535,150.0 gram
119536,2.5 kilogram
119538,
119540,
120329,
119543,
119544,29.5 pound
119545,
120328,
119547,22.2 ounce
119548,
119552,180.0 gram
119554,
119555,11.3 pound
119584,
112957,
118339,2.5 ounce
118337,
117161,
117162,
120950,3.4 kilogram
117164,20.1 ounce
117166,8.5 gram
117167,8.0 gram
117168,128.0 gram
120951,
117169,
120947,2.0 gram
117171,
117173,143.0 pound
117175,
117176,
120946,260.0 gram
117177,
117170,2.0 gram
117179,5.0 gram
117159,1.0 kilogram
117154,9.0 gram
120962,11.0 pound
117133,6000.0 pound
117134,
117135,0.7 pound
117138,150.0 pound
120960,20.0 pound
120958,128.0 gram
117157,
117142,13.0 pound
117144,10.5 kilogram
120957,9.0 pound
120953,220.0 kilogram
117146,
117148,1.2 kilogram
117150,
117151,1.4 pound
117143,
117131,
117180,1.2 kilogram
117183,
117209,1.2 pound
117211,
120938,0.9 pound
117212,16.0 pound
117214,
117215,29.3 gram
120937,
117207,5.0 gram
117218,
117221,22.0 ounce
120935,101.0 pound
117222,3.8 pound
117223,
117225,
117226,
117227,
117219,11.0 gram
117181,
117206,58.5 pound
117202,
117187,
117188,
117189,5.0 pound
120941,
120940,4.0 gram
117190,5.1 ounce
117191,
117204,
117193,
117195,1.4 kilogram
117196,
117197,4.4 pound
117198,1.3 kilogram
117199,
117200,32.0 gram
120939,
117194,
117129,0.0 kilogram
117128,16.0 kilogram
120964,16.0 pound
120984,240.0 gram
117050,12.2 ounce
117052,6.0 gram
117053,245.0 gram
117056,0.9 kilogram
117057,200.0 gram
117059,2.3 kilogram
120985,
117061,0.8 kilogram
120983,0.0 kilogram
117064,357.0 gram
117065,2.0 gram
117067,
120980,
117072,15.7 kilogram
117075,200.0 kilogram
117062,
117076,
120987,23.0 pound
117044,
117015,
120996,2.0 gram
117020,100.0 kilogram
120993,
117021,30.0 gram
117025,8.8 pound
117026,5.0 gram
117048,1.0 pound
117028,8.0 pound
117030,66.0 pound
117032,440.0 pound
117034,0.6 pound
120990,
117036,
117038,5.8 pound
120989,
117029,17.6 ounce
117078,
117079,4.0 gram
117080,
117109,3.0 gram
117110,
117111,26.8 pound
117112,
117113,0.5 pound
117114,
117115,150.0 pound
117106,
117117,
117119,1.1 ounce
120969,
117121,0.4 kilogram
120967,
117123,
120966,4.0 ounce
117125,330.0 pound
117118,
117104,
117103,12.0 gram
117102,
117081,
120979,2.3 kilogram
117083,88.0 pound
117086,1.0 gram
117087,
120978,2.8 pound
120977,151.0 gram
117089,1.0 pound
117093,
117094,60.0 gram
117095,7.5 ounce
120974,
117097,
117098,6.3 pound
120973,2.0 pound
117100,8.0 pound
120972,
117228,200.0 gram
120933,
117231,4.7 kilogram
117232,10.0 gram
117377,0.5 pound
120894,330.0 pound
117381,8.0 gram
117382,
120891,4.0 pound
120888,
117383,2.0 gram
117375,45.0 pound
117386,500.0 pound
117389,5.5 ounce
117390,
117392,
117393,
117394,4.0 gram
117395,
117396,50.0 gram
117388,12.0 gram
117397,
117374,6.0 gram
117371,25.0 kilogram
117348,2.1 kilogram
120899,
117355,
117357,5.5 pound
117358,
117361,4.0 gram
117362,7.0 gram
117373,1.0 pound
117363,
117365,
120897,
120895,512.0 gram
117366,
117368,
117369,0.0 gram
117370,1.0 pound
117364,8.0 gram
117400,400.0 pound
117404,
117408,0.5 pound
117445,2.2 pound
120878,1.0 pound
117446,2.0 gram
117447,
117448,126.0 gram
117449,12.0 kilogram
117451,
117443,746.0 gram
117452,
120877,
117455,128.0 gram
120876,7.8 ounce
117456,5.0 gram
120875,482.0 gram
117457,1.9 pound
120874,16.0 pound
117453,
120879,
117439,
117435,3.8 pound
117409,
117412,
117413,
117416,
117417,
120883,
117418,1.1 gram
117419,1.0 pound
117421,
117424,4.0 gram
117425,24.2 pound
117427,10.0 pound
117428,
117431,
117432,1.5 kilogram
120881,14.2 kilogram
117433,
117347,16.0 gram
120997,16.0 gram
117345,
117342,8.0 ounce
117261,
120916,1.4 pound
117264,
120914,0.4 pound
117265,
117266,
117267,
120917,
117269,
117271,10.0 pound
117273,308.0 gram
117274,
117276,0.8 kilogram
120911,308.0 gram
117279,250.0 pound
117282,1.1 kilogram
117270,
117283,4.0 gram
117260,0.8 kilogram
117258,4.0 gram
120932,
117233,1.3 pound
117234,2.0 pound
117235,
117238,
120930,5.3 ounce
120928,
120924,
117240,660.0 pound
117244,3.0 pound
117246,4.9 pound
117248,330.0 pound
117252,3.5 ounce
117254,20.0 kilogram
117256,300.0 kilogram
120926,
117242,12.0 pound
117284,
117285,
117288,
117322,1.5 pound
117325,0.7 kilogram
117327,
117330,
117331,
120904,64.0 gram
117333,1.3 pound
120905,1.0 pound
120903,
117334,30.0 gram
117336,
117337,
117338,9.1 kilogram
117339,350.0 pound
120901,
117341,16.2 ounce
120902,
117320,345.0 gram
120906,3.0 gram
117318,250.0 gram
120908,
117293,0.7 pound
117294,1.2 pound
117297,7.6 ounce
117298,1.0 gram
120907,
117300,8.2 kilogram
117301,22.0 pound
117303,270.0 gram
117304,
117305,230.0 gram
117307,
117310,
117311,8.0 kilogram
117315,18.3 kilogram
117316,
117317,
117344,660.0 pound
117014,2.7 pound
117013,1.0 gram
117010,
121076,
116702,
116703,5.6 pound
121074,
116707,
121071,
116709,265.0 pound
116701,0.9 pound
116711,
116715,600.0 pound
116719,20.0 gram
116720,
121069,300.0 pound
116724,1.0 gram
116726,
121067,3.4 ounce
116714,
121066,120.0 pound
116698,2.2 pound
116695,880.0 pound
116673,4.0 gram
116674,246.0 gram
116675,
116676,0.4 pound
116677,
116678,742.0 gram
116679,10.5 kilogram
121077,
116680,2550.0 pound
116683,
116686,0.6 pound
116687,390.0 gram
116688,
116690,3.1 pound
116691,25.0 kilogram
116694,
116682,0.6 ounce
116728,
116729,16.0 gram
116731,
121052,4.2 kilogram
116754,2.1 gram
116756,71.0 pound
116758,
116760,
116761,
116764,
116753,2.2 pound
121050,3.2 gram
116770,4.4 ounce
116771,
116772,4.5 pound
116773,11.0 gram
116775,66.0 pound
116776,
116778,9.5 pound
116766,
116750,
121054,
121056,15.3 kilogram
121064,
116732,4.0 gram
116733,0.6 pound
116737,3.0 gram
121063,1.0 kilogram
116738,6.0 pound
121062,
116739,2.0 pound
121061,
116740,
116741,35.3 pound
116742,
116744,
121058,
121057,3.0 gram
116746,2.6 kilogram
116747,15.0 kilogram
121078,170.0 gram
121049,0.7 pound
116671,1.5 pound
116670,
116596,225.0 gram
121095,
116598,
116601,0.7 pound
121094,247.0 gram
116603,
116604,0.0 gram
121098,1.5 kilogram
116606,
116611,0.7 pound
116612,
121091,5.0 kilogram
116614,
116615,2.3 kilogram
116616,
116618,0.8 pound
116609,56.6 gram
121089,330.0 pound
116595,13.0 pound
121102,40.0 pound
116570,
121104,9.4 ounce
116571,
116574,450.0 pound
116575,6.0 kilogram
116577,
116578,
116594,
116579,8.5 gram
116582,
116583,
116585,
116588,81.0 gram
116590,
116593,0.0 gram
121103,8.0 gram
116581,3.0 pound
116620,350.0 pound
121088,2.0 pound
116625,20.0 ounce
116650,
121082,1.0 gram
116651,249.0 gram
116652,8.1 kilogram
116653,176.0 gram
116654,440.0 pound
116657,12.0 pound
116649,
116659,10.0 gram
121080,
116662,
116663,2.8 pound
116665,
116666,32.0 gram
116667,
116669,7.3 pound
116660,7.1 ounce
116648,
116647,15.0 pound
121083,12.6 ounce
121087,
116626,4.0 gram
116628,23.0 pound
116629,75.0 gram
116631,3.3 pound
121085,
116632,2.8 pound
116633,0.4 pound
116634,35.0 pound
116635,6.0 ounce
116637,1.0 pound
116638,
116640,
116642,
116643,
116644,8.0 gram
116645,1.8 ounce
121079,
117460,
116779,360.0 gram
116781,
116930,100.0 pound
116932,1.0 ounce
116933,
116936,
116937,66.0 pound
116938,1.4 kilogram
116939,0.7 kilogram
116929,5.0 pound
116940,1.5 pound
121022,3.0 gram
121018,15.0 pound
116945,
116946,
116947,
121017,120.0 pound
116949,
116941,1.1 kilogram
121016,
116928,2.9 pound
116923,10.5 gram
116898,4.0 gram
116900,
116904,904220.0 pound
116905,
116906,
116908,
116909,1.1 pound
116927,
116910,160.0 gram
116912,8.0 gram
116914,
116915,
116916,3.6 gram
116917,1.8 ounce
116918,5.0 gram
116921,150.0 kilogram
116911,1.0 pound
116952,1703921.0 pound
116953,
116954,
116984,285.0 pound
121006,1.4 ounce
116987,
116990,
116991,0.0 kilogram
116993,5.0 pound
121005,0.7 pound
116983,2.6 ounce
116995,265.0 pound
116998,8.0 gram
116999,1.5 kilogram
117004,
117005,1.0 gram
121001,
117006,300.0 pound
120998,0.0 gram
116997,3.9 pound
116982,5.6 ounce
116981,9.0 pound
121007,4.0 gram
116956,88.0 pound
116957,230.0 gram
116959,
116960,9.8 pound
116962,
116964,67.0 pound
116967,5.0 gram
121015,5.0 ounce
116971,300.0 pound
116973,
121012,155.0 gram
116976,265.0 pound
121010,336.0 gram
121008,40.0 gram
116978,
116979,
116980,
121026,
116780,20.0 pound
116897,
121027,
116808,1173300011.0 gram
116810,1.0 kilogram
116812,
121045,
116815,
116816,1.5 gram
116817,0.9 pound
116807,
116818,120.0 pound
116823,
121043,
116824,13.0 ounce
116826,350.0 kilogram
116827,
116830,29.7 pound
121042,203.0 gram
116819,265.0 pound
116833,173.0 pound
121046,
116805,31.5 kilogram
116782,6.0 pound
116783,28.0 kilogram
116784,4.0 pound
116786,0.5 pound
116787,3.0 gram
116789,150.0 pound
116790,0.6 pound
116806,2.5 pound
116791,3.0 gram
116795,
116796,2.2 pound
116799,
116801,1.0 gram
116802,
121047,
116803,15.4 pound
116792,30.0 pound
116835,
116837,11.0 pound
116839,0.5 pound
121035,1.5 kilogram
116871,30.0 kilogram
116875,
116876,
116880,
121034,1.0 pound
116881,
116868,248.0 gram
121033,140.0 gram
116884,10.0 pound
116885,23585.0 pound
116888,400.0 pound
121029,
116891,
121028,6.0 pound
116892,
116883,1.1 pound
116866,4.0 pound
116864,5.3 ounce
116863,6.0 pound
116840,7.0 gram
116841,
116844,55.0 pound
116845,17.4 gram
116846,108.0 gram
116847,
116850,
121040,
116851,16.0 gram
116852,2.0 gram
121039,30.0 pound
116854,
116858,1.0 pound
116859,273.0 gram
121037,
116861,30.0 kilogram
116862,
116895,
118338,2.0 pound
117464,8.0 gram
117467,
118020,71.0 pound
118023,
118025,4.0 gram
120720,4.6 ounce
118027,
118028,
118029,15.0 ounce
118018,5.0 gram
118030,10.0 kilogram
118033,
118034,1.0 pound
118035,1.7 pound
118037,350.0 pound
118038,
120715,6.0 pound
118041,2.0 pound
118031,
118042,
118017,4.0 gram
118016,6.0 pound
117997,2.1 kilogram
117999,330.0 pound
120726,
118001,
118002,250.0 pound
118004,
118005,128.0 gram
120722,44.0 pound
120723,1.3 kilogram
118008,20.0 pound
118009,2.0 pound
118011,1.1 pound
118012,
118013,3.8 pound
118014,
118015,
118006,180.0 gram
120728,13.6 kilogram
120714,1.0 gram
118046,9.0 pound
120711,
118078,
118080,
120709,0.4 pound
118082,
118083,195.0 gram
120707,
118076,330.0 pound
120706,
118086,
118088,3.0 gram
120705,5.3 pound
118090,22.0 pound
120704,
118091,2.0 kilogram
118092,
118084,25.0 gram
118045,7.7 pound
118075,32.0 gram
118073,7.6 gram
118047,
118049,550.0 pound
118050,
118053,600.0 pound
120713,4.0 gram
118056,123.7 gram
118057,448.0 pound
118074,
118058,63.0 gram
118062,
118065,150.0 pound
118067,1.3 gram
118068,10.6 ounce
118070,
120712,0.0 pound
118072,69.0 pound
118060,2.5 pound
117996,4.0 gram
117995,
117993,6.6 pound
117914,8.0 pound
117915,30.0 ounce
117916,2.0 pound
117918,
117919,5.0 gram
120743,1.0 gram
117921,
117912,8.0 pound
117922,
117925,330.0 pound
120742,
117931,2013.0 pound
117932,
117933,
117934,6.0 kilogram
117935,
117923,8.5 ounce
120741,
117910,35.0 pound
117906,380.0 gram
117883,0.8 pound
117885,
117886,16.3 pound
117889,8.0 pound
117894,
117895,
120747,4.4 pound
117909,0.5 kilogram
117897,55.0 pound
117901,13.0 gram
117902,1.0 gram
117903,3.0 pound
120745,180.0 pound
117904,32.0 gram
117905,143.0 pound
120744,95.0 gram
117899,10.0 pound
120740,
117936,
117941,
117972,700.0 gram
117973,170.0 gram
117974,6.0 ounce
117976,
117977,1.0 pound
117978,220.0 pound
117980,4.0 gram
117970,2.0 pound
117981,5.0 pound
117983,10.0 pound
117984,
120729,
117985,1.3 pound
117986,
117988,250.0 pound
117990,8.9 kilogram
117982,
117969,14.8 pound
120733,
117966,500.0 pound
117942,12.0 pound
120739,19.0 gram
120737,
117944,200.0 gram
117945,3.0 gram
117946,40.0 gram
117948,1.0 gram
117950,2.7 kilogram
117951,
120736,7.0 ounce
117953,240.0 gram
117955,
120735,1.2 kilogram
117956,15.0 kilogram
120734,15.0 ounce
117961,
117963,4.0 ounce
118093,
118094,
118096,0.0 pound
118097,700.0 pound
118263,9.0 pound
118264,0.6 pound
118267,
118268,3.0 gram
120679,
118270,
118271,1.7 kilogram
118262,
120678,3.2 ounce
118273,
118275,
118278,
120677,
118285,
120676,0.6 pound
118287,58.5 pound
118272,3.8 pound
118288,20.0 pound
118259,
120680,4.3 kilogram
118236,250.0 pound
120686,4.5 kilogram
118238,
118239,1.0 pound
118241,20.0 kilogram
118243,1800.0 pound
118244,
118258,
118246,
118249,
118250,4.0 kilogram
118252,
118254,
118255,2.0 pound
118256,6.0 pound
118257,
120683,
118291,2.5 pound
118292,
118293,80.0 pound
118314,
118315,
120659,0.4 pound
118316,
118318,7.0 pound
118321,16.8 ounce
118323,0.4 kilogram
120660,8.0 pound
118325,
120656,
120654,130.0 kilogram
120653,0.0 gram
118328,7.1 ounce
118331,5.0 gram
118333,
118336,
118326,
118312,
118309,2.4 gram
120663,32.0 gram
118294,
118295,
118296,31.0 gram
120674,
118298,
120671,
118299,2.0 kilogram
120669,220.0 pound
118300,1640.0 pound
118301,1.4 pound
120668,1.8 gram
118302,10.0 pound
118304,0.4 pound
120667,330.0 pound
118306,3.0 kilogram
118308,9.0 gram
120665,
118233,100.0 pound
117880,
118232,142.0 gram
120688,
118134,30.0 gram
118135,
118137,18.6 kilogram
120700,2.0 pound
118139,
120698,
118143,
120701,
118144,
118148,25.0 pound
118149,
118151,
118154,13.0 gram
118155,2.0 pound
118156,
118157,5.6 ounce
118146,
118160,
118132,38.0 gram
118129,
118098,30.0 pound
118099,400.0 pound
118101,7.3 kilogram
118103,
118105,
118108,
118110,3.0 pound
118131,22.0 gram
118114,2.2 pound
118116,220.0 pound
118118,0.8 pound
118121,650.0 gram
118124,400.0 pound
120703,1.2 pound
118125,0.9 ounce
118127,
118115,16.5 ounce
120697,8.0 gram
118161,160.0 pound
118162,7.6 ounce
120696,
118201,
118202,
118204,
120694,8.1 ounce
118205,3.2 pound
118206,
118198,11.9 kilogram
118209,12.0 ounce
118213,
118214,0.8 ounce
118215,
118219,
118223,66.0 pound
118225,345.0 gram
120689,
120691,232.0 gram
118196,0.6 pound
118194,200.0 kilogram
118193,175.0 gram
118163,
118164,1250.0 pound
118166,1.0 gram
118168,2.1 pound
118169,0.9 pound
118171,35.0 pound
118175,29.9 pound
118177,1.0 kilogram
118178,200.0 kilogram
118180,4.0 pound
118181,
118182,
118183,
118185,
118187,
118188,
118189,
118230,250.0 kilogram
120748,29.0 pound
117879,15.0 pound
120749,9.0 kilogram
117601,4.2 kilogram
117603,
117605,88.0 pound
117606,
117607,3.0 pound
117608,
117613,40.0 pound
117600,
117614,4.0 gram
117615,
117617,3.2 pound
117618,6.0 kilogram
117619,
117622,330.0 pound
117623,
120831,300.0 kilogram
120834,
117625,
117599,0.9 kilogram
120835,4.8 ounce
117578,
117579,150.0 gram
120840,6.0 gram
117580,125.0 kilogram
117582,
117584,
117585,
117598,
117586,
117588,
117589,
117590,
117593,
120836,6.0 pound
117595,12.0 gram
117597,35.0 kilogram
120837,0.4 kilogram
117626,0.8 pound
117627,2.0 pound
117628,661.4 pound
120811,21.0 ounce
117655,
117656,2.0 kilogram
117657,
117658,
117660,
117661,1.5 gram
117653,19.0 ounce
117665,48.0 pound
117667,0.4 pound
120810,
117669,0.7 pound
120807,3.8 pound
117672,23.1 pound
117673,7.0 pound
117674,7.3 pound
117666,6000.0 pound
120812,
117652,
120814,
120830,
117630,
117634,180.0 gram
120827,0.0 gram
120822,1.2 kilogram
117638,2.0 pound
117640,1173300011.0 gram
117641,14.0 gram
117642,300.0 gram
117643,
117644,65.0 kilogram
117647,18.0 pound
120819,
117648,4.0 kilogram
120817,350.0 pound
117649,1.2 kilogram
120815,2.0 gram
117577,
120805,300.0 pound
117575,5.4 kilogram
117573,
117503,4.2 pound
117504,5.0 gram
117508,
117509,0.2 pound
117511,44.0 pound
120864,
117512,
120867,2.0 gram
117514,4.4 kilogram
117516,1.0 pound
117517,
120863,
117521,
117523,
117525,1.2 pound
117526,
117515,0.6 pound
117528,2.0 pound
117501,330.0 pound
117495,1.5 pound
117470,
117471,
117473,15.9 kilogram
120873,330.0 gram
117476,500.0 pound
120871,440.0 pound
117478,3.3 kilogram
117497,0.2 pound
120869,32.0 gram
117482,1.0 pound
117483,64.0 gram
117487,
117488,
117490,
117491,2.6 gram
117494,
117481,400.0 gram
117530,0.7 kilogram
117531,45.0 kilogram
117532,
120849,
117557,10.0 pound
120846,300.0 pound
117558,0.8 pound
117559,
117560,
120845,
117556,19.6 pound
117561,
117562,
120842,
117565,1.0 pound
117566,58.0 kilogram
120841,
117570,10.6 ounce
117572,4.0 pound
120844,1.0 gram
117555,0.5 pound
117554,
117551,
117533,15.0 gram
117535,5.0 ounce
120859,4.0 pound
120858,4.0 gram
120856,
117537,3.5 ounce
120855,0.5 pound
120854,
117540,8.0 gram
117542,
117543,3.5 ounce
120851,
117545,0.8 kilogram
120850,
117546,8.0 gram
117547,0.8 pound
117549,
117574,150.0 pound
117465,
117675,1.3 kilogram
120802,4.0 gram
117806,
117807,
117808,40.0 gram
117810,1.0 pound
120765,256.0 gram
117811,
117813,
120766,
117814,0.0 gram
117815,65.0 pound
117818,5.0 kilogram
117819,24.0 pound
120763,32.0 gram
117820,
117821,15.0 pound
117824,6.0 pound
120764,2.0 gram
117826,
117803,45.0 kilogram
117800,2.8 gram
117779,
117781,0.6 pound
117782,106.0 gram
117783,23.0 pound
117784,0.6 kilogram
117785,
117786,4.0 ounce
117802,1.2 kilogram
117787,166.0 pound
117790,
117791,
117792,1.0 pound
117793,
120770,93.0 pound
117795,
117798,1.9 pound
117789,8.0 kilogram
117828,
117830,6.0 gram
120762,18.0 pound
120755,15.0 pound
117860,
117862,
117864,
120752,
117865,0.3 ounce
117866,400.0 pound
117859,
117869,1.0 kilogram
117871,2.7 pound
117872,
117873,
117875,
117876,16.0 gram
120751,6.0 gram
117878,
117870,0.7 pound
117858,
117856,0.0 pound
117854,1.0 pound
117831,30.0 kilogram
117833,3.0 gram
120760,6.0 gram
117834,10.0 pound
117836,
117838,
117839,0.4 pound
117841,1.0 pound
120757,
117842,512.0 gram
117843,300.0 pound
117845,
120756,0.9 pound
117849,37.0 kilogram
117851,0.8 pound
117852,2.0 pound
117853,
117778,47.0 pound
120803,7.8 ounce
117776,200.0 kilogram
117773,
117701,
117702,0.0 gram
117703,37.0 pound
120786,0.8 kilogram
117705,
117706,97.0 pound
117707,
117700,1.6 ounce
117709,
117712,6.8 kilogram
117715,8.0 pound
117716,9.8 ounce
117720,2.5 pound
117723,101.0 gram
117724,
120785,
117711,1.0 pound
120784,8.0 gram
117699,220.0 pound
117695,8.0 pound
117676,8.8 ounce
117677,15.0 pound
120797,
117679,
120795,0.6 pound
117683,
120794,37.0 gram
117697,121.0 gram
117684,5.0 pound
117686,1.5 pound
117688,
117690,
117691,
120790,
117692,
120787,
117685,
117726,1.0 kilogram
117727,1.0 pound
117728,
117751,2.0 gram
117752,
117753,1.9 kilogram
117754,1.8 kilogram
120773,1.0 gram
117757,330.0 pound
117758,500.0 gram
117750,7.0 pound
117759,13.0 ounce
117761,
117762,4.0 ounce
